article_id,n_chunks,mean_p_ai,median_p_ai,max_p_ai,share_ai_like,mean_words,mean_words_per_sentence
article_0410,20,0.5184201,0.4532643,1.0,0.4,57.7,14.425
article_0526,15,0.51774824,0.43310592,1.0,0.4,66.46666666666667,16.616666666666667
article_0323,41,0.5175246,0.5984384,1.0,0.43902439024390244,33.707317073170735,8.457317073170731
article_0560,33,0.516792,0.474838,1.0,0.42424242424242425,43.06060606060606,10.765151515151516
article_1534,34,0.51539767,0.3743245,1.0,0.4117647058823529,46.23529411764706,11.654411764705882
article_0167,10,0.5151836,0.5326406,1.0,0.5,41.3,10.325
article_1520,12,0.5143774,0.5281125,1.0,0.5,48.5,12.125
article_1251,14,0.514124,0.5600053,1.0,0.5,55.42857142857143,13.857142857142858
article_1539,39,0.51379263,0.5175532,1.0,0.38461538461538464,84.7948717948718,21.19871794871795
article_1596,15,0.51365507,0.2651915,1.0,0.4666666666666667,35.2,8.8
article_0604,19,0.512636,0.52552366,1.0,0.3684210526315789,57.578947368421055,14.653508771929825
article_0535,23,0.5122338,0.42395732,1.0,0.43478260869565216,32.608695652173914,8.152173913043478
article_1039,23,0.51210934,0.61838514,0.999991,0.391304347826087,60.21739130434783,15.054347826086957
article_0036,23,0.51205474,0.5733243,1.0,0.391304347826087,35.26086956521739,8.815217391304348
article_0310,37,0.5114134,0.54652697,1.0,0.40540540540540543,24.62162162162162,6.177927927927928
article_1046,45,0.51100034,0.37157404,1.0,0.4,29.733333333333334,7.451851851851852
article_1234,22,0.5102757,0.36743242,0.9999874,0.4090909090909091,39.36363636363637,9.840909090909092
article_0921,6,0.510252,0.5207261,1.0,0.5,76.5,19.125
article_0111,22,0.5095841,0.40167278,1.0,0.36363636363636365,45.63636363636363,11.424242424242424
article_0353,23,0.50928545,0.34265697,1.0,0.391304347826087,64.56521739130434,16.141304347826086
article_0656,64,0.5079569,0.47612348,1.0,0.4375,53.671875,13.41796875
article_1118,57,0.5078315,0.46380273,1.0,0.42105263157894735,40.6140350877193,10.153508771929825
article_1341,12,0.50772643,0.5006113,1.0,0.5,54.416666666666664,13.604166666666666
article_0902,18,0.50756323,0.34776276,1.0,0.4444444444444444,28.72222222222222,7.180555555555555
article_0584,14,0.5066444,0.4611798,1.0,0.35714285714285715,46.285714285714285,11.761904761904761
article_1165,21,0.50652343,0.40918246,1.0,0.47619047619047616,49.80952380952381,12.48015873015873
article_0252,21,0.50513715,0.5725924,1.0,0.38095238095238093,43.523809523809526,10.90079365079365
article_0249,31,0.5019574,0.40477642,1.0,0.41935483870967744,34.58064516129032,8.64516129032258
article_1163,17,0.5011353,0.49337938,0.99999994,0.35294117647058826,59.23529411764706,14.808823529411764
article_0504,12,0.49916336,0.389287,1.0,0.4166666666666667,55.333333333333336,13.833333333333334
article_1624,19,0.49893415,0.3364869,1.0,0.42105263157894735,46.31578947368421,11.605263157894736
article_0547,23,0.49842963,0.3152382,1.0,0.43478260869565216,26.82608695652174,6.706521739130435
article_0463,6,0.49782273,0.45479283,1.0,0.5,48.833333333333336,12.305555555555555
article_0342,14,0.4975854,0.26684365,1.0,0.42857142857142855,34.714285714285715,8.678571428571429
article_0127,25,0.49642858,0.33910295,1.0,0.4,33.28,8.32
article_0966,16,0.49619085,0.412654,1.0,0.4375,49.25,12.625
article_0082,11,0.49558592,0.5579975,0.99999726,0.36363636363636365,53.45454545454545,13.363636363636363
article_0394,86,0.49548095,0.47923958,1.0,0.36046511627906974,50.93023255813954,12.732558139534884
article_1595,20,0.49529567,0.26167572,1.0,0.45,43.15,10.8125
article_0178,13,0.49511883,0.4609558,1.0,0.3076923076923077,29.307692307692307,7.326923076923077
article_1045,25,0.49339557,0.28006458,1.0,0.44,32.92,8.23
article_0063,23,0.4933583,0.27015975,1.0,0.43478260869565216,37.08695652173913,9.271739130434783
article_0452,13,0.49238223,0.43559465,1.0,0.38461538461538464,34.0,8.5
article_0753,29,0.49226984,0.41056848,1.0,0.41379310344827586,41.689655172413794,10.422413793103448
article_1437,56,0.49166936,0.31087458,1.0,0.44642857142857145,46.80357142857143,11.700892857142858
article_0315,49,0.49100065,0.30956602,1.0,0.3673469387755102,31.489795918367346,7.892857142857143
article_0541,24,0.4867753,0.33771157,1.0,0.3333333333333333,38.125,9.53125
article_0576,26,0.48611024,0.47030205,1.0,0.34615384615384615,53.07692307692308,13.26923076923077
article_1555,15,0.4861059,0.47531772,1.0,0.4,73.46666666666667,18.366666666666667
article_0930,17,0.48548716,0.33923927,1.0,0.4117647058823529,65.94117647058823,16.485294117647058
article_0201,32,0.48535123,0.34810728,1.0,0.40625,54.28125,13.5859375
article_0686,9,0.48492923,0.45452568,0.99983084,0.3333333333333333,52.44444444444444,13.11111111111111
article_1441,19,0.4846737,0.3001828,1.0,0.42105263157894735,36.421052631578945,9.105263157894736
article_1496,77,0.48414314,0.45533156,1.0,0.37662337662337664,57.883116883116884,14.470779220779221
article_0112,18,0.4838481,0.41668287,1.0,0.3888888888888889,56.77777777777778,14.194444444444445
article_0586,22,0.4837082,0.25113857,1.0,0.4090909090909091,38.18181818181818,9.731060606060607
article_0657,20,0.48328146,0.19380094,1.0,0.45,34.1,8.525
article_1568,37,0.48249012,0.335929,1.0,0.2972972972972973,31.10810810810811,7.8175675675675675
article_1116,32,0.48186648,0.30804163,1.0,0.40625,37.8125,9.453125
article_0794,42,0.481351,0.42150944,1.0,0.3333333333333333,46.69047619047619,11.672619047619047
article_0955,18,0.48053688,0.26615524,1.0,0.3333333333333333,82.0,20.5
article_0887,67,0.48001325,0.32033408,1.0,0.3582089552238806,27.686567164179106,6.927860696517413
article_0946,56,0.4789985,0.38118404,1.0,0.375,37.80357142857143,9.450892857142858
article_1372,22,0.47895095,0.1989801,1.0,0.4090909090909091,32.22727272727273,8.056818181818182
article_0641,11,0.47811607,0.6064134,0.99999636,0.2727272727272727,59.81818181818182,14.954545454545455
article_0349,33,0.4758576,0.45098627,1.0,0.3333333333333333,34.333333333333336,8.623737373737374
article_0540,25,0.47545007,0.29157418,1.0,0.36,33.0,8.25
article_0939,16,0.47531545,0.362922,1.0,0.375,75.5,18.875
article_1293,18,0.474044,0.32404214,0.99997,0.3888888888888889,56.0,14.0
article_0432,19,0.4731413,0.47607794,0.99974084,0.3684210526315789,43.36842105263158,10.960526315789474
article_0562,36,0.47230303,0.40569794,1.0,0.3611111111111111,39.94444444444444,9.98611111111111
article_0309,14,0.4718862,0.2251618,1.0,0.42857142857142855,60.07142857142857,15.017857142857142
article_0552,23,0.4714411,0.17389123,1.0,0.391304347826087,39.130434782608695,9.782608695652174
article_1019,30,0.47006753,0.38107142,1.0,0.3333333333333333,40.1,10.025
article_0900,24,0.46914372,0.3909373,1.0,0.3333333333333333,26.208333333333332,6.552083333333333
article_1438,24,0.4688423,0.30464455,1.0,0.375,27.625,6.9375
article_0843,8,0.46688312,0.26325652,1.0,0.375,48.25,12.0625
article_0004,36,0.46539438,0.23668973,1.0,0.3888888888888889,28.916666666666668,7.229166666666667
article_0440,31,0.4635507,0.34422964,1.0,0.3548387096774194,45.483870967741936,11.370967741935484
article_1402,25,0.4633849,0.22394618,1.0,0.36,33.16,8.29
article_1465,28,0.46208304,0.2990427,1.0,0.35714285714285715,33.892857142857146,8.473214285714286
article_0373,97,0.46172163,0.2960754,1.0,0.35051546391752575,46.28865979381443,11.572164948453608
article_0338,12,0.46132854,0.19115266,1.0,0.4166666666666667,39.833333333333336,10.0625
article_0544,24,0.4611561,0.23815942,1.0,0.375,30.791666666666668,7.697916666666667
article_0851,23,0.4606727,0.38125697,1.0,0.30434782608695654,32.391304347826086,8.097826086956522
article_0852,25,0.4604307,0.32829693,1.0,0.32,25.64,6.41
article_0716,34,0.4601405,0.11822885,1.0,0.38235294117647056,60.8235294117647,15.205882352941176
article_1160,9,0.46001524,0.11143947,1.0,0.4444444444444444,65.44444444444444,16.36111111111111
article_0377,20,0.45956248,0.29889962,1.0,0.35,49.1,12.275
article_0403,37,0.4595404,0.32741818,1.0,0.35135135135135137,85.37837837837837,21.48198198198198
article_0583,25,0.459534,0.28850603,1.0,0.24,38.8,9.7
article_1556,32,0.4592531,0.30962938,1.0,0.3125,55.5,13.875
article_0648,30,0.45777386,0.48300788,1.0,0.3333333333333333,20.433333333333334,5.108333333333333
article_0945,36,0.4572993,0.16753635,1.0,0.3888888888888889,33.47222222222222,8.368055555555555
article_0506,31,0.45405966,0.21223898,1.0,0.3870967741935484,33.516129032258064,8.379032258064516
article_1385,21,0.45375237,0.21735595,1.0,0.3333333333333333,51.57142857142857,12.892857142857142
article_1313,16,0.45225036,0.15872468,1.0,0.375,34.75,8.807291666666666
article_0475,19,0.4518927,0.27461055,1.0,0.3157894736842105,43.68421052631579,10.921052631578947
article_0599,63,0.45154676,0.2719562,1.0,0.38095238095238093,32.04761904761905,8.011904761904763
article_0393,9,0.45142618,0.5960367,0.9999997,0.2222222222222222,83.55555555555556,20.88888888888889
article_0538,42,0.45024413,0.1772053,1.0,0.38095238095238093,40.57142857142857,10.142857142857142
article_0737,40,0.4498008,0.28425562,1.0,0.325,34.25,8.56875
article_0951,16,0.44836625,0.26662374,1.0,0.3125,53.375,13.34375
article_0106,19,0.4479228,0.32953906,1.0,0.2631578947368421,49.89473684210526,12.473684210526315
article_1435,27,0.44756055,0.21646674,1.0,0.3333333333333333,23.555555555555557,5.888888888888889
article_0747,19,0.44744706,0.23804715,1.0,0.3684210526315789,47.0,11.75
article_0503,36,0.44654763,0.1349597,1.0,0.3888888888888889,35.27777777777778,8.844907407407408
article_0237,184,0.44652432,0.31468529,1.0,0.32608695652173914,35.891304347826086,8.972826086956522
article_1306,27,0.44532293,0.28967023,1.0,0.3333333333333333,35.55555555555556,8.88888888888889
article_0076,13,0.44526115,0.15818714,0.99999976,0.38461538461538464,48.84615384615385,12.211538461538462
article_0959,12,0.4436941,0.117335275,1.0,0.4166666666666667,45.833333333333336,11.458333333333334
article_0039,33,0.4434546,0.23995687,1.0,0.30303030303030304,33.45454545454545,8.363636363636363
article_1065,30,0.4419239,0.20598297,1.0,0.36666666666666664,37.0,9.25
article_1513,9,0.4416366,0.44613838,1.0,0.3333333333333333,57.0,14.25
article_0312,8,0.4395586,0.36475885,1.0,0.25,57.625,15.1875
article_1013,45,0.43881887,0.25398093,1.0,0.3111111111111111,26.4,6.6
article_0513,29,0.43744227,0.22247341,1.0,0.3448275862068966,27.103448275862068,6.775862068965517
article_1566,27,0.43729624,0.28054452,1.0,0.2962962962962963,37.96296296296296,9.49074074074074
article_1423,14,0.4361616,0.19112517,1.0,0.35714285714285715,40.785714285714285,10.261904761904761
article_0308,12,0.43573102,0.29249072,1.0,0.3333333333333333,49.583333333333336,12.395833333333334
article_1529,31,0.43540084,0.1494595,1.0,0.3548387096774194,54.483870967741936,13.620967741935484
article_0722,28,0.43474296,0.18593049,1.0,0.39285714285714285,48.82142857142857,12.205357142857142
article_0258,29,0.43430033,0.098821215,1.0,0.3448275862068966,29.689655172413794,7.5
article_0436,18,0.433478,0.25656217,0.9999998,0.3333333333333333,47.55555555555556,12.0
article_1286,30,0.433433,0.18452144,1.0,0.36666666666666664,41.1,10.275
article_0245,60,0.43302953,0.10254517,1.0,0.35,39.68333333333333,9.920833333333333
article_1168,31,0.43273857,0.29042503,1.0,0.2903225806451613,36.70967741935484,9.17741935483871
article_0054,22,0.4326702,0.18181515,1.0,0.36363636363636365,34.68181818181818,8.693181818181818
article_1565,39,0.43217063,0.19900858,1.0,0.358974358974359,29.846153846153847,7.461538461538462
article_0521,83,0.43200216,0.28128773,1.0,0.30120481927710846,46.83132530120482,11.707831325301205
article_0250,100,0.43102714,0.21816526,1.0,0.31,48.06,12.015
article_0041,74,0.42992428,0.26172873,0.99999946,0.3108108108108108,46.432432432432435,11.608108108108109
article_1578,50,0.42898366,0.29202557,1.0,0.3,40.74,10.185
article_0333,13,0.42708194,0.19357319,1.0,0.38461538461538464,53.38461538461539,13.346153846153847
article_1599,25,0.42674538,0.32079217,1.0,0.36,38.84,9.71
article_0090,90,0.42500275,0.24880579,1.0,0.3111111111111111,70.94444444444444,17.73611111111111
article_0669,19,0.42440745,0.23711078,1.0,0.21052631578947367,37.526315789473685,9.381578947368421
article_0793,73,0.42312935,0.25327757,1.0,0.2328767123287671,58.78082191780822,14.695205479452055
article_0343,22,0.42285693,0.20284432,1.0,0.2727272727272727,30.954545454545453,7.738636363636363
article_1564,15,0.42088804,0.15681686,1.0,0.26666666666666666,59.0,14.75
article_0948,17,0.42045423,0.24087058,1.0,0.29411764705882354,46.23529411764706,11.558823529411764
article_0797,13,0.42027694,0.22935778,1.0,0.3076923076923077,35.92307692307692,9.102564102564102
article_0713,47,0.41995868,0.30122593,1.0,0.2553191489361702,22.97872340425532,5.74468085106383
article_1550,55,0.41914627,0.16777751,1.0,0.2909090909090909,45.054545454545455,11.289393939393939
article_1295,41,0.4186171,0.16383593,1.0,0.3170731707317073,34.09756097560975,8.524390243902438
article_1284,23,0.41814053,0.13846321,1.0,0.34782608695652173,48.65217391304348,12.16304347826087
article_0756,30,0.41721106,0.17176315,1.0,0.3,30.433333333333334,7.625
article_1144,22,0.41717017,0.32803294,1.0,0.3181818181818182,34.90909090909091,8.727272727272727
article_0089,49,0.4168162,0.3050306,1.0,0.30612244897959184,79.59183673469387,19.897959183673468
article_0109,46,0.4153473,0.2622169,1.0,0.2391304347826087,29.717391304347824,7.429347826086956
article_1302,24,0.41162276,0.16017188,1.0,0.3333333333333333,36.625,9.15625
article_1381,30,0.41036683,0.31675506,1.0,0.23333333333333334,36.6,9.15
article_1328,31,0.4083929,0.20545217,1.0,0.2903225806451613,28.903225806451612,7.239247311827957
article_0313,32,0.40837651,0.14988503,1.0,0.3125,38.34375,9.815104166666666
article_1300,28,0.40794253,0.19919765,1.0,0.2857142857142857,45.142857142857146,11.285714285714286
article_0561,43,0.40762827,0.28515413,1.0,0.20930232558139536,34.55813953488372,8.63953488372093
article_0102,68,0.40696213,0.17158434,1.0,0.3382352941176471,45.64705882352941,11.448529411764707
article_1315,26,0.40586743,0.22382239,1.0,0.2692307692307692,28.76923076923077,7.201923076923077
article_0699,34,0.40536335,0.118929505,1.0,0.3235294117647059,32.0,8.019607843137255
article_0533,30,0.40506947,0.179418,1.0,0.3333333333333333,34.06666666666667,8.516666666666667
article_1333,16,0.40492463,0.23097381,1.0,0.25,28.6875,7.171875
article_1044,24,0.402248,0.28752515,0.99999994,0.20833333333333334,44.041666666666664,11.010416666666666
article_1292,31,0.40180466,0.23651625,1.0,0.25806451612903225,60.0,15.0
article_0071,8,0.40143,0.31170234,0.98564446,0.25,58.875,14.71875
article_1383,13,0.398232,0.25409737,1.0,0.3076923076923077,45.69230769230769,11.423076923076923
article_1298,25,0.3976034,0.14214091,1.0,0.32,37.76,9.44
article_0969,49,0.3969298,0.20444804,0.99999267,0.2857142857142857,41.673469387755105,10.418367346938776
article_0510,35,0.39639354,0.14723243,1.0,0.34285714285714286,26.914285714285715,6.742857142857143
article_1305,12,0.39420828,0.10508385,1.0,0.3333333333333333,30.583333333333332,7.645833333333333
article_0598,70,0.39401913,0.22981694,1.0,0.22857142857142856,43.41428571428571,10.853571428571428
article_0476,19,0.39380634,0.15700334,1.0,0.3157894736842105,35.10526315789474,8.776315789473685
article_1373,13,0.39306274,0.13327031,1.0,0.3076923076923077,43.61538461538461,10.903846153846153
article_1403,47,0.39027137,0.15269509,1.0,0.2978723404255319,39.8936170212766,9.97340425531915
article_1552,40,0.3902161,0.1990385,1.0,0.275,30.875,7.80625
article_1415,18,0.38985652,0.27720562,1.0,0.2777777777777778,40.666666666666664,10.166666666666666
article_1038,62,0.38933253,0.15449035,1.0,0.25806451612903225,42.91935483870968,10.72983870967742
article_0566,78,0.3884482,0.17883979,1.0,0.2692307692307692,37.91025641025641,9.477564102564102
article_1406,25,0.38835758,0.122798905,0.99999475,0.32,42.92,10.73
article_0593,41,0.38372874,0.14170685,1.0,0.3170731707317073,21.926829268292682,5.495934959349594
article_0281,132,0.38181382,0.20517874,1.0,0.23484848484848486,21.083333333333332,5.270833333333333
article_0632,36,0.38049206,0.070466235,0.9999999,0.2777777777777778,67.72222222222223,17.08564814814815
article_0091,38,0.37966576,0.12554322,1.0,0.2894736842105263,64.57894736842105,16.153508771929825
article_0723,69,0.37869477,0.15435833,1.0,0.2463768115942029,49.52173913043478,12.380434782608695
article_0694,52,0.3776932,0.11304082,1.0,0.2692307692307692,23.865384615384617,5.966346153846154
article_1239,23,0.3773199,0.17114846,1.0,0.30434782608695654,28.347826086956523,7.108695652173913
article_0975,54,0.37540963,0.14742248,1.0,0.25925925925925924,38.092592592592595,9.523148148148149
article_1022,15,0.37363178,0.10708348,1.0,0.2,42.06666666666667,10.738888888888889
article_1506,32,0.3724953,0.102551155,0.9999998,0.3125,79.59375,20.143229166666668
article_0283,50,0.37195042,0.11967685,1.0,0.26,70.22,17.555
article_0429,39,0.37160093,0.041049622,1.0,0.3076923076923077,36.46153846153846,9.115384615384615
article_0546,35,0.36874276,0.07122416,1.0,0.3142857142857143,28.057142857142857,7.014285714285714
article_1504,43,0.36612827,0.1785115,1.0,0.2558139534883721,48.7906976744186,12.19767441860465
article_1612,23,0.3644224,0.10524001,1.0,0.30434782608695654,30.956521739130434,7.739130434782608
article_1502,19,0.36437562,0.068315096,1.0,0.2631578947368421,34.10526315789474,8.552631578947368
article_0092,50,0.36364597,0.18445452,1.0,0.24,39.2,9.8
article_1622,38,0.36277902,0.14529079,1.0,0.2631578947368421,31.210526315789473,7.802631578947368
article_0557,39,0.36070883,0.16139212,1.0,0.28205128205128205,39.30769230769231,9.826923076923077
article_0636,49,0.36055556,0.063938774,1.0,0.30612244897959184,51.244897959183675,12.811224489795919
article_0659,51,0.3592848,0.16014795,1.0,0.19607843137254902,48.490196078431374,12.122549019607844
article_0536,37,0.35872108,0.073320396,1.0,0.2972972972972973,25.91891891891892,6.47972972972973
article_0719,60,0.35843176,0.13447145,1.0,0.23333333333333334,60.18333333333333,15.045833333333333
article_0038,33,0.35826206,0.17888944,1.0,0.24242424242424243,42.60606060606061,10.671717171717173
article_1400,22,0.3551568,0.14840187,1.0,0.2727272727272727,33.59090909090909,8.397727272727273
article_0296,115,0.3545521,0.09251242,1.0,0.2608695652173913,37.92173913043478,9.535507246376811
article_1291,28,0.35399106,0.18225382,1.0,0.21428571428571427,58.67857142857143,14.669642857142858
article_0301,54,0.35288528,0.11802317,0.9999999,0.2962962962962963,65.0,16.25
article_1617,44,0.35265437,0.12726402,1.0,0.22727272727272727,35.90909090909091,8.977272727272727
article_0947,47,0.35033387,0.14738047,1.0,0.23404255319148937,38.48936170212766,9.622340425531915
article_0491,39,0.34977084,0.04491718,1.0,0.28205128205128205,19.94871794871795,4.987179487179487
article_0492,76,0.34904942,0.08834037,1.0,0.27631578947368424,41.85526315789474,10.467105263157896
article_0645,32,0.3488226,0.16641486,1.0,0.25,68.90625,17.2265625
article_0099,45,0.3484593,0.07988478,1.0,0.26666666666666666,44.24444444444445,11.061111111111112
article_0375,107,0.3459224,0.13842456,1.0,0.205607476635514,48.08411214953271,12.021028037383177
article_1287,22,0.34517696,0.071107775,1.0,0.2727272727272727,39.68181818181818,9.958333333333334
article_1119,27,0.3429344,0.08481614,1.0,0.2222222222222222,36.51851851851852,9.145061728395062
article_0578,25,0.34273502,0.19498879,1.0,0.2,30.8,7.7
article_1297,31,0.34158593,0.06189641,1.0,0.25806451612903225,24.516129032258064,6.129032258064516
article_0279,118,0.34064016,0.13872167,1.0,0.211864406779661,47.440677966101696,11.860169491525424
article_1376,24,0.33988178,0.12201738,1.0,0.20833333333333334,49.916666666666664,12.479166666666666
article_0294,80,0.33840784,0.060233403,1.0,0.2625,34.6375,8.659375
article_0974,47,0.3357787,0.114938915,0.9999998,0.1702127659574468,30.851063829787233,7.712765957446808
article_1378,31,0.33499387,0.14275041,1.0,0.25806451612903225,38.483870967741936,9.634408602150538
article_1575,16,0.33348498,0.09471509,1.0,0.25,31.0625,7.765625
article_0302,49,0.33156937,0.07600305,1.0,0.24489795918367346,75.75510204081633,19.018707482993197
article_1058,13,0.3313635,0.17255451,1.0,0.23076923076923078,47.23076923076923,11.807692307692308
article_0088,38,0.32953843,0.12517889,1.0,0.21052631578947367,23.973684210526315,5.993421052631579
article_1523,28,0.3251079,0.04888668,1.0,0.21428571428571427,37.75,9.485119047619047
article_0218,30,0.32285622,0.055499233,1.0,0.26666666666666666,37.166666666666664,9.291666666666666
article_1401,32,0.31769884,0.06386866,1.0,0.25,28.28125,7.0703125
article_1020,116,0.3139393,0.04204794,1.0,0.25,32.60344827586207,8.153735632183908
article_0133,12,0.31371063,0.1364618,1.0,0.08333333333333333,58.0,14.555555555555555
article_0653,69,0.31150118,0.09341505,1.0,0.21739130434782608,30.36231884057971,7.590579710144928
article_0740,40,0.30948615,0.087187305,1.0,0.225,29.75,7.4375
article_0637,43,0.30679134,0.07681038,0.9999957,0.2558139534883721,40.51162790697674,10.137596899224807
article_0934,39,0.30570513,0.08654636,1.0,0.20512820512820512,47.56410256410256,11.89102564102564
article_0605,72,0.3052875,0.11056785,1.0,0.1388888888888889,30.194444444444443,7.548611111111111
article_0366,193,0.30508727,0.06767488,1.0,0.22797927461139897,39.67357512953368,9.91839378238342
article_1489,74,0.30431393,0.075881034,1.0,0.17567567567567569,80.36486486486487,20.122747747747745
article_0856,29,0.3026579,0.11721482,1.0,0.20689655172413793,27.82758620689655,6.956896551724138
article_1054,16,0.30256018,0.1364691,0.99992746,0.1875,42.125,10.53125
article_0285,108,0.29865593,0.072714195,1.0,0.17592592592592593,29.675925925925927,7.479938271604938
article_0260,64,0.29666623,0.06246754,1.0,0.203125,46.359375,11.58984375
article_1519,98,0.29635268,0.08472901,1.0,0.19387755102040816,39.826530612244895,9.956632653061224
article_0662,70,0.29561383,0.08162763,1.0,0.15714285714285714,32.871428571428574,8.222619047619048
article_0655,35,0.2937073,0.069473706,1.0,0.2,19.514285714285716,4.878571428571429
article_0096,57,0.29299045,0.06958976,1.0,0.17543859649122806,30.473684210526315,7.625730994152047
article_0085,13,0.29027596,0.052167468,1.0,0.23076923076923078,57.84615384615385,14.461538461538462
article_0970,61,0.29009086,0.11223362,1.0,0.16393442622950818,49.950819672131146,12.487704918032787
article_1472,45,0.28550154,0.050374772,0.9995305,0.17777777777777778,64.71111111111111,16.316666666666666
article_0761,89,0.27919805,0.11774159,1.0,0.14606741573033707,47.29213483146067,11.823033707865168
article_1053,14,0.2733288,0.07043408,0.9997755,0.21428571428571427,73.0,18.273809523809526
article_0263,25,0.2726206,0.06669203,1.0,0.2,31.76,7.996666666666666
article_0274,98,0.27016357,0.087352954,1.0,0.17346938775510204,42.04081632653061,10.510204081632653
article_0668,50,0.26531088,0.045616962,1.0,0.22,19.84,4.966666666666667
article_0314,55,0.25393286,0.064970195,1.0,0.2,23.490909090909092,5.959090909090909
article_0725,131,0.24998578,0.07185577,1.0,0.1450381679389313,49.778625954198475,12.444656488549619
article_0626,103,0.24979864,0.05572852,1.0,0.17475728155339806,34.398058252427184,8.602750809061488
article_1151,18,0.24918586,0.06731409,1.0,0.16666666666666666,32.111111111111114,8.027777777777779
article_0311,28,0.24582207,0.025994543,1.0,0.17857142857142858,37.714285714285715,9.428571428571429
article_1468,16,0.23964702,0.019373998,0.95458937,0.125,46.375,11.640625
article_0209,42,0.2351578,0.08690319,1.0,0.09523809523809523,33.0,8.25
article_1467,109,0.187337,0.03288698,1.0,0.09174311926605505,26.844036697247706,6.7110091743119265
article_0802,6,0.12500304,0.018972,0.54023296,0.0,30.166666666666668,7.541666666666667
article_1517,14,0.08806797,0.012485121,0.99999046,0.07142857142857142,75.64285714285714,18.910714285714285
article_0683,71,0.045622516,0.009168194,0.9986351,0.014084507042253521,61.19718309859155,15.320422535211268
article_1134,10,0.019007953,0.010470772,0.060260918,0.0,70.1,17.525
